72,98.56,110.15,92.32,95.2,105.01,106.83,83.17,96.45,102.63,72.88,45,78,45,-11.83
72,98.71,110.04,92.32,95.2,105.12,106.74,83.26,96.62,102.45,72.88,45,78,45,-11.74
72,98.85,109.93,92.32,95.2,105.25,106.65,83.35,96.78,102.28,72.88,45,78,45,-11.65
72,98.98,109.82,92.32,95.2,105.61,106.57,83.43,96.94,102.11,72.88,45,78,45,-11.57
72,99.11,109.71,92.32,95.2,105.71,106.49,83.51,97.1,101.94,72.88,45,78,45,-11.49
72,99.24,109.61,92.32,95.2,105.81,106.41,83.59,97.25,101.78,72.88,45,78,45,-11.41
72,99.35,109.52,92.32,95.2,105.91,106.33,83.67,97.4,101.62,72.88,45,78,45,-11.33
72,99.46,109.44,92.32,95.2,106,106.25,83.75,97.55,101.47,72.88,45,78,45,-11.25
72,99.55,109.36,92.32,95.2,106.09,106.18,83.82,97.68,101.33,72.88,45,78,45,-11.18
72,99.64,109.29,92.32,95.2,106.16,106.11,83.89,97.82,101.19,72.88,45,78,45,-11.11
72,99.72,109.22,92.32,95.2,106.23,106.04,83.96,97.94,101.05,72.88,45,78,45,-11.04
72,99.8,109.16,92.32,95.2,106.29,105.97,84.03,98.07,100.92,72.88,45,78,45,-10.97
72,99.88,109.1,92.32,95.2,106.35,105.91,84.09,98.18,100.79,72.88,45,78,45,-10.91
72,99.95,109.04,92.32,95.2,106.4,105.85,84.15,98.3,100.66,72.88,45,78,45,-10.85
72,100.02,108.98,92.32,95.2,106.46,105.79,84.21,98.41,100.54,72.88,45,78,45,-10.79
72,100.08,108.93,92.32,95.2,106.51,105.73,84.27,98.52,100.42,72.88,45,78,45,-10.73
72,100.14,108.89,92.32,95.2,106.55,105.67,84.33,98.63,100.29,72.88,45,78,45,-10.67
72,100.2,108.84,92.32,95.2,106.59,105.61,84.39,98.74,100.17,72.88,45,78,45,-10.61
72,100.25,108.8,92.32,95.2,106.64,105.55,84.45,98.85,100.05,72.88,45,78,45,-10.55
72,100.25,108.8,92.32,95.2,106.68,105.49,84.51,98.95,99.94,72.88,45,78,45,-10.49
72,100.25,108.8,92.32,95.2,106.73,105.44,84.56,99.05,99.83,72.88,45,78,45,-10.44
72,100.25,108.8,92.32,95.2,106.77,105.38,84.62,99.15,99.72,72.88,45,78,45,-10.38
72,100.25,108.8,92.32,95.2,106.8,105.33,84.67,99.24,99.62,72.88,45,78,45,-10.33
72,100.3,108.8,92.28,95.2,106.8,105.28,84.72,99.33,99.52,72.88,45,78,45,-10.28
72,100.3,108.8,92.28,95.2,106.8,105.28,84.72,99.42,99.42,72.88,45,78,45,-10.28
72,100.3,108.76,92.28,95.2,106.8,105.23,84.77,99.51,99.32,72.88,45,78,45,-10.23
72,100.35,108.76,92.28,95.2,106.83,105.18,84.82,99.59,99.23,72.88,45,78,45,-10.18
72,100.35,108.72,92.28,95.2,106.87,105.18,84.82,99.67,99.14,72.88,45,78,45,-10.18
72,100.35,108.72,92.28,95.2,106.91,105.13,84.87,99.75,99.05,72.88,45,78,45,-10.13
72,100.4,108.72,92.28,95.2,106.94,105.08,84.92,99.83,98.97,72.88,45,78,45,-10.08
72,100.4,108.68,92.28,95.2,106.94,105.02,84.98,99.91,98.87,72.88,45,78,45,-10.02
72,100.4,108.68,92.33,95.2,106.94,104.97,85.03,100.01,98.77,72.88,45,78,45,-9.97
72,100.45,108.68,92.38,95.2,106.94,104.9,85.1,100.12,98.65,72.88,45,78,45,-9.9
72,100.45,108.68,92.43,95.2,106.94,104.84,85.16,100.22,98.54,72.88,45,78,45,-9.84
72,100.45,108.64,92.48,95.2,106.94,104.78,85.22,100.32,98.43,72.88,45,78,45,-9.78
72,100.45,108.64,92.53,95.2,106.94,104.72,85.28,100.43,98.32,72.88,45,78,45,-9.72
